OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-05-NEWT-6.8_20220901T0815:CEC-00216,Sample-Routine,Water,,2022-09-01,08:15:00,EDT,,,,,0,m,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-1182,05-NEWT-6.8,,,,,42.1683300000,-76.8188900000,,,,,,STORET-1060248043,,None,Perfluorooctane sulfonic acid,Total,0.479,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-10-18,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-05-NEWT-6.8_20220901T0815%3ACEC-00216/results/1060248043/resdetectqntlmts,Lower Quantitation Limit,0.911,ng/L,,2025-04-18T14:28:23,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-05-MEAD-10.9_20220830T1345:CEC-00215,Sample-Routine,Water,,2022-08-30,13:45:00,EDT,,,,,0,m,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-1172,05-MEAD-10.9,,,,,42.2911840000,-77.0652570000,,,,,,STORET-1060248034,,None,Perfluorooctane sulfonic acid,Total,0.356,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-09-28,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-05-MEAD-10.9_20220830T1345%3ACEC-00215/results/1060248034/resdetectqntlmts,Lower Quantitation Limit,0.894,ng/L,,2025-04-18T14:28:23,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-13-KIND-0.2_20220721T0900:CEC-00251,Sample-Routine,Water,,2022-07-21,09:00:00,EDT,,,,,0,m,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-3621,13-KIND-0.2,,,,,42.3197200000,-73.7461100000,,,,,,STORET-1060249395,,None,Perfluorooctane sulfonic acid,Total,1.77,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-09-15,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-13-KIND-0.2_20220721T0900%3ACEC-00251/results/1060249395/resdetectqntlmts,Lower Quantitation Limit,0.906,ng/L,,2025-04-18T14:28:30,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1306STU0453A_DH_20220824T072900:CEC-00263,Sample-Routine,Water,,2022-08-24,07:29:00,EDT,,,,,0,m,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-22466,1306STU0453A_DH,,,,,41.8476500000,-74.0396400000,,,,,,STORET-1060249885,,None,Perfluorooctane sulfonic acid,Total,2.57,ng/L,ISAC,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-09-06,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1306STU0453A_DH_20220824T072900%3ACEC-00263/results/1060249885/resdetectqntlmts,Lower Quantitation Limit,0.926,ng/L,,2025-04-18T14:28:33,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-0502WAN0048_DH_20220802T110000:CEC-00266,Sample-Routine,Water,,2022-08-02,11:00:00,EDT,,,,,0,m,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-4548,0502WAN0048_DH,,,,,42.4447410000,-77.1007060000,,,,,,STORET-1060249988,,None,Perfluorooctane sulfonic acid,Total,0.67,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-09-07,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-0502WAN0048_DH_20220802T110000%3ACEC-00266/results/1060249988/resdetectqntlmts,Lower Quantitation Limit,0.879,ng/L,,2025-04-18T14:28:33,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-13-CATS-6.2_20220721T0830:CEC-00246,Sample-Routine,Water,,2022-07-21,08:30:00,EDT,,,,,0,m,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-3793,13-CATS-6.2,,,,,42.2563900000,-73.9047100000,,,,,,STORET-1060249200,,None,Perfluorooctane sulfonic acid,Total,1.73,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-09-15,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-13-CATS-6.2_20220721T0830%3ACEC-00246/results/1060249200/resdetectqntlmts,Lower Quantitation Limit,0.887,ng/L,,2025-04-18T14:28:29,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1501KAN1003_DH_20220913T123000:CEC-00274,Sample-Routine,Water,,2022-09-13,12:30:00,EDT,,,,,0,m,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-19676,1501KAN1003_DH,,,,,41.2249738700,-74.1216828800,,,,,,STORET-1060250304,,None,Perfluorooctane sulfonic acid,Total,0.859,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-10-27,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1501KAN1003_DH_20220913T123000%3ACEC-00274/results/1060250304/resdetectqntlmts,Lower Quantitation Limit,0.874,ng/L,,2025-04-18T14:28:35,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-08-DEER-2.0_20220913T1130:CEC-00228,Sample-Routine,Water,,2022-09-13,11:30:00,EDT,,,,,0,m,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-1920,08-DEER-2.0,,,,,43.9302800000,-75.5911100000,,,,,,STORET-1060248505,,None,Perfluorooctane sulfonic acid,Total,0.66,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-10-27,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-08-DEER-2.0_20220913T1130%3ACEC-00228/results/1060248505/resdetectqntlmts,Lower Quantitation Limit,0.896,ng/L,,2025-04-18T14:28:26,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-13-BASC-4.7_20220720T1400:CEC-00245,Sample-Routine,Water,,2022-07-20,14:00:00,EDT,,,,,0,m,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-3736,13-BASC-4.7,,,,,42.4127800000,-74.0358400000,,,,,,STORET-1060249145,,None,Perfluorooctane sulfonic acid,Total,0.996,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-09-15,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-13-BASC-4.7_20220720T1400%3ACEC-00245/results/1060249145/resdetectqntlmts,Lower Quantitation Limit,1.09,ng/L,,2025-04-18T14:28:29,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1310LYO0035_DH_20220830T090100:CEC-00243,Sample-Routine,Water,,2022-08-30,09:01:00,EDT,,,,,0,m,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-22402,1310LYO0035_DH,,,,,42.5353443600,-73.5794800400,,,,,,STORET-1060249083,,None,Perfluorooctane sulfonic acid,Total,1.58,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-09-16,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1310LYO0035_DH_20220830T090100%3ACEC-00243/results/1060249083/resdetectqntlmts,Lower Quantitation Limit,0.935,ng/L,,2025-04-18T14:28:29,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-13-VERK-2.9_20220721T0800:CEC-00256,Sample-Routine,Water,,2022-07-21,08:00:00,EDT,,,,,0,m,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-4370,13-VERK-2.9,,,,,41.6280000000,-74.3310000000,,,,,,STORET-1060249585,,None,Perfluorooctane sulfonic acid,Total,0.503,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-09-15,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-13-VERK-2.9_20220721T0800%3ACEC-00256/results/1060249585/resdetectqntlmts,Lower Quantitation Limit,0.901,ng/L,,2025-04-18T14:28:31,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-13-DOOD-0.4_20220720T0830:CEC-00248,Sample-Routine,Water,,2022-07-20,08:30:00,EDT,,,,,0,m,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-3541,13-DOOD-0.4,,,,,41.3010300000,-73.9863400000,,,,,,STORET-1060249274,,None,Perfluorooctane sulfonic acid,Total,0.462,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-09-16,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-13-DOOD-0.4_20220720T0830%3ACEC-00248/results/1060249274/resdetectqntlmts,Lower Quantitation Limit,0.904,ng/L,,2025-04-18T14:28:30,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1301DYK0445_DH_20220830T122700:CEC-00240,Sample-Routine,Water,,2022-08-30,12:27:00,EDT,,,,,0,m,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-15437,1301DYK0445_DH,,,,,42.7203600000,-73.4306400000,,,,,,STORET-1060248977,,None,Perfluorooctane sulfonic acid,Total,0.625,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-09-16,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1301DYK0445_DH_20220830T122700%3ACEC-00240/results/1060248977/resdetectqntlmts,Lower Quantitation Limit,0.901,ng/L,,2025-04-18T14:28:28,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1501UWB1007A_DH_20220914T101500:CEC-00275,Sample-Routine,Water,,2022-09-14,10:15:00,EDT,,,,,0,m,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-20125,1501UWB1007A_DH,,,,,41.2385003800,-74.2086655300,,,,,,STORET-1060250329,,None,Perfluorooctane sulfonic acid,Total,3.78,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-11-09,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1501UWB1007A_DH_20220914T101500%3ACEC-00275/results/1060250329/resdetectqntlmts,Lower Quantitation Limit,0.912,ng/L,,2025-04-18T14:28:35,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-08-NMOO-0.7_20220914T1430:CEC-00236,Sample-Routine,Water,,2022-09-14,14:30:00,EDT,,,,,0,m,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-1990,08-NMOO-0.7,,,,,43.8083200000,-74.8513710000,,,,,,STORET-1060248802,,None,Perfluorooctane sulfonic acid,Total,0.398,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-11-09,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-08-NMOO-0.7_20220914T1430%3ACEC-00236/results/1060248802/resdetectqntlmts,Lower Quantitation Limit,0.873,ng/L,,2025-04-18T14:28:27,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1305RYD0401_DH_20220802T090900:CEC-00262,Sample-Routine,Water,,2022-08-02,09:09:00,EDT,,,,,0,m,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-21448,1305RYD0401_DH,,,,,41.8661765500,-73.6435258700,,,,,,STORET-1060249822,,None,Perfluorooctane sulfonic acid,Total,1.49,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-09-07,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1305RYD0401_DH_20220802T090900%3ACEC-00262/results/1060249822/resdetectqntlmts,Lower Quantitation Limit,0.909,ng/L,,2025-04-18T14:28:32,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1308TWN0871_DH_20220803T095000:CEC-00264,Sample-Routine,Water,,2022-08-03,09:50:00,EDT,,,,,0,m,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-22815,1308TWN0871_DH,,,,,42.0620013000,-73.7943795400,,,,,,STORET-1060249904,,None,Perfluorooctane sulfonic acid,Total,0.608,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-09-07,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1308TWN0871_DH_20220803T095000%3ACEC-00264/results/1060249904/resdetectqntlmts,Lower Quantitation Limit,0.912,ng/L,,2025-04-18T14:28:33,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-08-SWIS-2.6_20220913T1030:CEC-00237,Sample-Routine,Water,,2022-09-13,10:30:00,EDT,,,,,0,m,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-2384,08-SWIS-2.6,,,,,43.9371940000,-75.5073800000,,,,,,STORET-1060248871,,None,Perfluorooctane sulfonic acid,Total,1.16,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-10-27,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-08-SWIS-2.6_20220913T1030%3ACEC-00237/results/1060248871/resdetectqntlmts,Lower Quantitation Limit,0.919,ng/L,,2025-04-18T14:28:28,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-08-COBB-2.2_20220913T1508:CEC-00226,Sample-Routine,Water,,2022-09-13,15:08:00,EDT,,,,,0,m,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-1912,08-COBB-2.2,,,,,43.8238900000,-75.6533400000,,,,,,STORET-1060248442,,None,Perfluorooctane sulfonic acid,Total,1.07,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-10-27,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-08-COBB-2.2_20220913T1508%3ACEC-00226/results/1060248442/resdetectqntlmts,Lower Quantitation Limit,0.898,ng/L,,2025-04-18T14:28:26,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-08-CUMM-0.1_20220915T1100:CEC-00227,Sample-Routine,Water,,2022-09-15,11:00:00,EDT,,,,,0,m,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-1918,08-CUMM-0.1,,,,,43.5061980000,-75.2214610000,,,,,,STORET-1060248490,,None,Perfluorooctane sulfonic acid,Total,0.384,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-11-09,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-08-CUMM-0.1_20220915T1100%3ACEC-00227/results/1060248490/resdetectqntlmts,Lower Quantitation Limit,0.879,ng/L,,2025-04-18T14:28:26,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1301ROA0183B_DH_20220913T084500:CEC-00268,Sample-Routine,Water,,2022-09-13,08:45:00,EDT,,,,,0,m,,,,,,Lake Probability 21-25,Lake Probability Sampling 2021-2025,NYSDEC,21NYDECA_WQX-13727,1301ROA0183B_DH,,,,,41.4388840000,-73.8083780000,,,,,,STORET-1060250073,,None,Perfluorooctane sulfonic acid,Total,1.9,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-10-27,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1301ROA0183B_DH_20220913T084500%3ACEC-00268/results/1060250073/resdetectqntlmts,Lower Quantitation Limit,0.916,ng/L,,2025-04-18T14:28:33,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-05-COHO_T1-0.1_20220831T1030:CEC-00212,Sample-Routine,Water,,2022-08-31,10:30:00,EDT,,,,,0,m,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-1050,05-COHO_T1-0.1,,,,,42.5632250000,-77.5100480000,,,,,,STORET-1060247905,,None,Perfluorooctane sulfonic acid,Total,0.357,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-10-18,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-05-COHO_T1-0.1_20220831T1030%3ACEC-00212/results/1060247905/resdetectqntlmts,Lower Quantitation Limit,0.893,ng/L,,2025-04-18T14:28:23,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-13-ROND_T18-0.2_20220720T1000:CEC-00254,Sample-Routine,Water,,2022-07-20,10:00:00,EDT,,,,,0,m,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-4261,13-ROND_T18-0.2,,,,,41.7962120000,-74.2108300000,,,,,,STORET-1060249524,,None,Perfluorooctane sulfonic acid,Total,0.407,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-09-16,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-13-ROND_T18-0.2_20220720T1000%3ACEC-00254/results/1060249524/resdetectqntlmts,Lower Quantitation Limit,0.938,ng/L,,2025-04-18T14:28:31,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-08-TANE-0.7_20220914T1415:CEC-00238,Sample-Routine,Water,,2022-09-14,14:15:00,EDT,,,,,0,m,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-2387,08-TANE-0.7,,,,,43.6770500000,-75.3429100000,,,,,,STORET-1060248887,Not Detected,None,Perfluorooctane sulfonic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-11-09,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-08-TANE-0.7_20220914T1415%3ACEC-00238/results/1060248887/resdetectqntlmts,Lower Quantitation Limit,0.916,ng/L,,2025-04-18T14:28:28,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-05-STEO-24.7_20220831T1145:CEC-00218,Sample-Routine,Water,,2022-08-31,11:45:00,EDT,,,,,0,m,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-1209,05-STEO-24.7,,,,,42.2489100000,-77.4524400000,,,,,,STORET-1060248143,,None,Perfluorooctane sulfonic acid,Total,0.924,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-09-28,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-05-STEO-24.7_20220831T1145%3ACEC-00218/results/1060248143/resdetectqntlmts,Lower Quantitation Limit,0.883,ng/L,,2025-04-18T14:28:24,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-08-DEER-27.6_20220913T1230:CEC-00229,Sample-Routine,Water,,2022-09-13,12:30:00,EDT,,,,,0,m,,,,,,RIBS Screening,Rotating Integrated Basin Studies (RIBS) Screening,NYSDEC,21NYDECA_WQX-1922,08-DEER-27.6,,,,,43.7233890000,-75.7013800000,,,,,,STORET-1060248539,,None,Perfluorooctane sulfonic acid,Total,0.887,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,PACEBTR,2022-10-27,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-08-DEER-27.6_20220913T1230%3ACEC-00229/results/1060248539/resdetectqntlmts,Lower Quantitation Limit,0.862,ng/L,,2025-04-18T14:28:26,STORET
