OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
DRBC,Delaware River Basin Commission,DRBC-SAN05122022121545285-51-6,Sample-Routine,Water,,2022-05-12,12:15:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-SAN,"Delaware River at Sandts Eddy, PA",,,,,40.7582200000,-75.1880700000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962926282,,,Perfluorooctanoic acid,Unfiltered,1.21,ng/L,,Final,,Actual,,,,,,,,,,CAS#: 45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-SAN05122022121545285-51-6/results/962926282/resdetectqntlmts,Lower Reporting Limit,0.204,ng/L,,2023-01-07T15:10:46,STORET
DRBC,Delaware River Basin Commission,DRBC-DIN05122022121445285-51-6,Sample-Routine,Water,,2022-05-12,12:14:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-DIN,Delaware River at Dingmans Ferry,,,,,41.2195100000,-74.8600800000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962926002,Present Below Quantification Limit,,Perfluorooctanoic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DIN05122022121445285-51-6/results/962926002/resdetectqntlmts,Lower Reporting Limit,0.221,ng/L,,2023-01-07T15:05:59,STORET
DRBC,Delaware River Basin Commission,DRBC-DRBC-31DELRBC_WQX-33206811042022112445285-51-6,Sample-Routine,Water,,2022-11-04,11:24:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-332068,"Trenton, RM 131.04",,,,,40.1744650000,-74.7348480000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962925666,Present Below Quantification Limit,,Perfluorooctanoic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DRBC-31DELRBC_WQX-33206811042022112445285-51-6/results/962925666/resdetectqntlmts,Lower Reporting Limit,0.414,ng/L,,2023-01-07T15:01:11,STORET
DRBC,Delaware River Basin Commission,DRBC-BR05042022122145285-51-6,Sample-Routine,Water,,2022-05-04,12:21:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-892070,"Betsy Ross Bridge, RM 104.75",,,,,39.9847010000,-75.0666030000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962925882,,,Perfluorooctanoic acid,Unfiltered,3.67,ng/L,,Final,,Actual,,,,,,,,,,CAS#: 45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR05042022122145285-51-6/results/962925882/resdetectqntlmts,Lower Reporting Limit,0.396,ng/L,,2023-01-07T15:03:41,STORET
DRBC,Delaware River Basin Commission,DRBC-TD05042022122045285-51-6,Sample-Routine,Water,,2022-05-04,12:20:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-892077,"Torresdale, RM 110.7",,,,,40.0401990000,-74.9880480000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962926362,,,Perfluorooctanoic acid,Unfiltered,2.5,ng/L,,Final,,Actual,,,,,,,,,,CAS#: 45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-TD05042022122045285-51-6/results/962926362/resdetectqntlmts,Lower Reporting Limit,0.407,ng/L,,2023-01-07T15:11:49,STORET
DRBC,Delaware River Basin Commission,DRBC-BF05042022122245285-51-6,Sample-Routine,Water,,2022-05-04,12:22:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-892071,"Benjamin Franklin Bridge, RM 100.2",,,,,39.9555020000,-75.1358180000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962925842,,,Perfluorooctanoic acid,Unfiltered,2.36,ng/L,,Final,,Actual,,,,,,,,,,CAS#: 45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BF05042022122245285-51-6/results/962925842/resdetectqntlmts,Lower Reporting Limit,0.404,ng/L,,2023-01-07T15:03:03,STORET
DRBC,Delaware River Basin Commission,DRBC-PB05092022122445285-51-6,Sample-Routine,Water,,2022-05-09,12:24:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-PB,Philadelphia Aiport,,,,,39.8660000000,-75.2262200000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962926202,,,Perfluorooctanoic acid,Unfiltered,4.46,ng/L,,Final,,Actual,,,,,,,,,,CAS#: 45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PB05092022122445285-51-6/results/962926202/resdetectqntlmts,Lower Reporting Limit,0.366,ng/L,,2023-01-07T15:09:47,STORET
DRBC,Delaware River Basin Commission,DRBC-SR10232023150045285-51-6,Sample-Routine,Water,,2023-10-23,15:00:00,EDT,,,,,,,,,,,,PDE BIL,PDE BIL Trib Toxics,,DRBC-SR,Schuylkill River,,,,,39.9131600000,-75.2059000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066002784,,,Perfluorooctanoic acid,Unfiltered,4.4,ng/L,,Final,,Actual,,,,,,,,,,45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-SR10232023150045285-51-6/results/1066002784/resdetectqntlmts,Lower Reporting Limit,0.393,ng/L,,2025-06-18T09:29:00,STORET
DRBC,Delaware River Basin Commission,DRBC-FM-209012023125045285-51-6,Quality Control Sample-Field Replicate,Water,,2023-08-23,12:50:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-FM,Fort Mifflin,,,,,39.8748000000,-75.2103000000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067017433,,,Perfluorooctanoic acid,Unfiltered,18.6,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-FM-209012023125045285-51-6/results/1067017433/resdetectqntlmts,Lower Reporting Limit,0.399,ng,,2025-07-07T12:42:40,STORET
DRBC,Delaware River Basin Commission,DRBC-MHC-dup1017202390045285-51-6,Quality Control Sample-Blind Duplicate,Water,,2023-10-17,09:00:00,EDT,,,,,,,,,,,,PDE BIL,PDE BIL Trib Toxics,,DRBC-MHC,Marcus Hook Creek,,,,,39.8224900000,-75.4100400000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066002424,,,Perfluorooctanoic acid,Unfiltered,14.2,ng/L,,Final,,Actual,,,,,,,,,,45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-MHC-dup1017202390045285-51-6/results/1066002424/resdetectqntlmts,Lower Reporting Limit,0.398,ng/L,,2025-06-18T09:28:53,STORET
DRBC,Delaware River Basin Commission,DRBC-NC-109042023134545285-51-6,Sample-Routine,Water,,2023-08-23,13:45:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-NC,Neshaminy Creek,,,,,40.0758730000,-74.9090430000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067017953,,,Perfluorooctanoic acid,Unfiltered,41.4,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-NC-109042023134545285-51-6/results/1067017953/resdetectqntlmts,Lower Reporting Limit,0.413,ng,,2025-07-07T12:42:46,STORET
DRBC,Delaware River Basin Commission,DRBC-MHC1017202390045285-51-6,Sample-Routine,Water,,2023-10-17,09:00:00,EDT,,,,,,,,,,,,PDE BIL,PDE BIL Trib Toxics,,DRBC-MHC,Marcus Hook Creek,,,,,39.8224900000,-75.4100400000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066002344,,,Perfluorooctanoic acid,Unfiltered,13.7,ng/L,,Final,,Actual,,,,,,,,,,45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-MHC1017202390045285-51-6/results/1066002344/resdetectqntlmts,Lower Reporting Limit,0.398,ng/L,,2025-06-18T09:28:49,STORET
DRBC,Delaware River Basin Commission,DRBC-YA08012023155545285-51-6,Sample-Routine,Water,,2023-08-01,15:55:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-YAR,"Yardley, PA",,,,,40.2795200000,-74.8593050000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066006950,,,Perfluorooctanoic acid,Unfiltered,1.89,ng/L,,Final,,Actual,,,,,,,,,,CAS# 45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-YA08012023155545285-51-6/results/1066006950/resdetectqntlmts,Lower Reporting Limit,0.208,ng/L,,2025-06-18T11:34:02,STORET
DRBC,Delaware River Basin Commission,DRBC-SR09092023151545285-51-6,Sample-Routine,Water,,2023-09-09,15:15:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-SR,Schuylkill River,,,,,39.9131600000,-75.2059000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066006870,,,Perfluorooctanoic acid,Unfiltered,6.36,ng/L,,Final,,Actual,,,,,,,,,,CAS# 45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-SR09092023151545285-51-6/results/1066006870/resdetectqntlmts,Lower Reporting Limit,0.387,ng/L,,2025-06-18T11:33:59,STORET
DRBC,Delaware River Basin Commission,DRBC-FC10182023104545285-51-6,Sample-Routine,Water,,2023-10-18,10:45:00,EDT,,,,,,,,,,,,PDE BIL,PDE BIL Trib Toxics,,DRBC-FC,Frankford Creek,,,,,39.9859100000,-75.0715320000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066002264,,,Perfluorooctanoic acid,Unfiltered,11.1,ng/L,,Final,,Actual,,,,,,,,,,45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-FC10182023104545285-51-6/results/1066002264/resdetectqntlmts,Lower Reporting Limit,0.391,ng/L,,2025-06-18T09:28:47,STORET
DRBC,Delaware River Basin Commission,DRBC-NC-209042023134545285-51-6,Quality Control Sample-Field Replicate,Water,,2023-08-23,13:45:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-NC,Neshaminy Creek,,,,,40.0758730000,-74.9090430000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067017993,,,Perfluorooctanoic acid,Unfiltered,26.8,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-NC-209042023134545285-51-6/results/1067017993/resdetectqntlmts,Lower Reporting Limit,0.412,ng,,2025-07-07T12:42:47,STORET
DRBC,Delaware River Basin Commission,DRBC-YAR-309072023153045285-51-6,Quality Control Sample-Field Replicate,Water,,2023-08-23,15:30:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-YAR,"Yardley, PA",,,,,40.2795200000,-74.8593050000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067018153,,,Perfluorooctanoic acid,Unfiltered,10.5,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-YAR-309072023153045285-51-6/results/1067018153/resdetectqntlmts,Lower Reporting Limit,0.406,ng,,2025-07-07T12:42:49,STORET
DRBC,Delaware River Basin Commission,DRBC-EB08092023133545285-51-6,Quality Control Sample-Equipment Blank,Water,,2023-08-09,13:35:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-EB,Equipment Blank,,,,,39.8543000000,-75.3290000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066006510,Not Detected,,Perfluorooctanoic acid,Unfiltered,,,U,Final,,Actual,,,,,,,,,,CAS# 45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-EB08092023133545285-51-6/results/1066006510/resdetectqntlmts,Lower Reporting Limit,0.454,ng/L,,2025-06-18T11:33:47,STORET
DRBC,Delaware River Basin Commission,DRBC-NC-dup10182023113045285-51-6,Quality Control Sample-Blind Duplicate,Water,,2023-10-18,11:30:00,EDT,,,,,,,,,,,,PDE BIL,PDE BIL Trib Toxics,,DRBC-NC,Neshaminy Creek,,,,,40.0758730000,-74.9090430000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066002544,,,Perfluorooctanoic acid,Unfiltered,10,ng/L,,Final,,Actual,,,,,,,,,,45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-NC-dup10182023113045285-51-6/results/1066002544/resdetectqntlmts,Lower Reporting Limit,0.393,ng/L,,2025-06-18T09:28:56,STORET
DRBC,Delaware River Basin Commission,DRBC-NC-309042023134545285-51-6,Quality Control Sample-Field Replicate,Water,,2023-08-23,13:45:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-NC,Neshaminy Creek,,,,,40.0758730000,-74.9090430000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067018033,,,Perfluorooctanoic acid,Unfiltered,31.5,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-NC-309042023134545285-51-6/results/1067018033/resdetectqntlmts,Lower Reporting Limit,0.41,ng,,2025-07-07T12:42:47,STORET
DRBC,Delaware River Basin Commission,DRBC-CC1017202393045285-51-6,Sample-Routine,Water,,2023-10-17,09:30:00,EDT,,,,,,,,,,,,PDE BIL,PDE BIL Trib Toxics,,DRBC-CC,Chester Creek,,,,,39.8451470000,-75.3600720000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066002144,,,Perfluorooctanoic acid,Unfiltered,13.8,ng/L,,Final,,Actual,,,,,,,,,,45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-CC1017202393045285-51-6/results/1066002144/resdetectqntlmts,Lower Reporting Limit,0.444,ng/L,,2025-06-18T09:28:43,STORET
DRBC,Delaware River Basin Commission,DRBC-FM-309012023125045285-51-6,Quality Control Sample-Field Replicate,Water,,2023-08-23,12:50:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-FM,Fort Mifflin,,,,,39.8748000000,-75.2103000000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067017473,,,Perfluorooctanoic acid,Unfiltered,23.7,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-FM-309012023125045285-51-6/results/1067017473/resdetectqntlmts,Lower Reporting Limit,0.397,ng,,2025-07-07T12:42:40,STORET
DRBC,Delaware River Basin Commission,DRBC-MHC-108292023113045285-51-6,Sample-Routine,Water,,2023-08-23,11:30:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-MHC,Marcus Hook Creek,,,,,39.8224900000,-75.4100400000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067017513,,,Perfluorooctanoic acid,Unfiltered,30.4,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-MHC-108292023113045285-51-6/results/1067017513/resdetectqntlmts,Lower Reporting Limit,0.403,ng,,2025-07-07T12:42:40,STORET
DRBC,Delaware River Basin Commission,DRBC-FB08092023133545285-51-6,Quality Control Sample-Field Blank,Water,,2023-08-09,13:35:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-FB,Field Blank,,,,,39.8543000000,-75.3290000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066006590,Not Detected,,Perfluorooctanoic acid,Unfiltered,,,U,Final,,Actual,,,,,,,,,,CAS# 45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-FB08092023133545285-51-6/results/1066006590/resdetectqntlmts,Lower Reporting Limit,0.439,ng/L,,2025-06-18T11:33:48,STORET
DRBC,Delaware River Basin Commission,DRBC-PPC10172023112045285-51-6,Sample-Routine,Water,,2023-10-17,11:20:00,EDT,,,,,,,,,,,,PDE BIL,PDE BIL Trib Toxics,,DRBC-PPC,Pennypack Creek,,,,,40.0359950000,-75.0213170000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066002584,,,Perfluorooctanoic acid,Unfiltered,9.36,ng/L,,Final,,Actual,,,,,,,,,,45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PPC10172023112045285-51-6/results/1066002584/resdetectqntlmts,Lower Reporting Limit,0.411,ng/L,,2025-06-18T09:28:56,STORET
DRBC,Delaware River Basin Commission,DRBC-YAR-209072023153045285-51-6,Quality Control Sample-Field Replicate,Water,,2023-08-23,15:30:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-YAR,"Yardley, PA",,,,,40.2795200000,-74.8593050000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067018113,,,Perfluorooctanoic acid,Unfiltered,10.5,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-YAR-209072023153045285-51-6/results/1067018113/resdetectqntlmts,Lower Reporting Limit,0.405,ng,,2025-07-07T12:42:48,STORET
DRBC,Delaware River Basin Commission,DRBC-DF08012023141745285-51-6,Sample-Routine,Water,,2023-08-01,14:17:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-DIN,"Dingmans Ferry, PA",,,,,41.2195000000,-74.8600000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-1066006470,Present Below Quantification Limit,,Perfluorooctanoic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS# 45285-51-6,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DF08012023141745285-51-6/results/1066006470/resdetectqntlmts,Lower Reporting Limit,0.206,ng/L,,2025-06-18T11:33:45,STORET
DRBC,Delaware River Basin Commission,DRBC-FM-109012023125045285-51-6,Sample-Routine,Water,,2023-08-23,12:50:00,EDT,,,,,,,,,,,,NFWF Yr3 PFAS,NFWF Yr3 PFAS,,DRBC-FM,Fort Mifflin,,,,,39.8748000000,-75.2103000000,POCIS,DRBC,Polar Organic Chemical Integrative Sampler,Sorption Media between 2 porus membranes in a stainless steel housing,Polar Orga. Chem. Integrative Sampler,STORET-1067017393,,,Perfluorooctanoic acid,Unfiltered,20.1,ng,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-FM-109012023125045285-51-6/results/1067017393/resdetectqntlmts,Lower Reporting Limit,0.418,ng,,2025-07-07T12:42:39,STORET
