OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
DRBC,Delaware River Basin Commission,DRBC-P9:80608:1258:355-46-4,Sample-Routine,Water,,2008-08-06,12:58:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P9,90,,,,,39.8759050000,-75.1959880000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872441415,,,Perfluorohexanesulfonic acid,,3.17,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P9%3A80608%3A1258%3A355-46-4/results/872441415/resdetectqntlmts,Estimated Detection Level,1.97,ng/L,,2021-01-20T15:08:35,STORET
DRBC,Delaware River Basin Commission,DRBC-P16:80608:1540:355-46-4,Sample-Routine,Water,,2008-08-06,15:40:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P16,131,,,,,40.1815600000,-74.7450500000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467655,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P16%3A80608%3A1540%3A355-46-4/results/872467655/resdetectqntlmts,Estimated Detection Level,2.02,ng/L,,2021-01-21T10:48:39,STORET
DRBC,Delaware River Basin Commission,DRBC-P16:80608:830:355-46-4,Quality Control Sample-Field Blank,Water,,2008-08-06,08:30:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P16,131,,,,,40.1815600000,-74.7450500000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467664,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P16%3A80608%3A830%3A355-46-4/results/872467664/resdetectqntlmts,Estimated Detection Level,2.01,ng/L,,2021-01-21T10:48:40,STORET
DRBC,Delaware River Basin Commission,DRBC-P1:80608:844:355-46-4,Sample-Routine,Water,,2008-08-06,08:44:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P1,50,,,,,39.4275300000,-75.5275010000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872441375,,,Perfluorohexanesulfonic acid,,2.12,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P1%3A80608%3A844%3A355-46-4/results/872441375/resdetectqntlmts,Estimated Detection Level,1.97,ng/L,,2021-01-20T15:08:34,STORET
DRBC,Delaware River Basin Commission,DRBC-P7a:102209:916:355-46-4,Sample-Routine,Water,,2009-10-22,09:16:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P7a,80,,,,,39.8133700000,-75.3905700000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872441456,,,Perfluorohexanesulfonic acid,,3.62,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P7a%3A102209%3A916%3A355-46-4/results/872441456/resdetectqntlmts,Estimated Detection Level,1.99,ng/L,,2021-01-20T15:08:36,STORET
DRBC,Delaware River Basin Commission,DRBC-P16:102209:720:355-46-4,Quality Control Sample-Field Blank,Water,,2009-10-22,07:20:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P16,131,,,,,40.1815600000,-74.7450500000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467683,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P16%3A102209%3A720%3A355-46-4/results/872467683/resdetectqntlmts,Estimated Detection Level,2,ng/L,,2021-01-21T10:48:40,STORET
DRBC,Delaware River Basin Commission,DRBC-P16:102209:1110:355-46-4,Sample-Routine,Water,,2009-10-22,11:10:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P16,131,,,,,40.1815600000,-74.7450500000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467673,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P16%3A102209%3A1110%3A355-46-4/results/872467673/resdetectqntlmts,Estimated Detection Level,1.98,ng/L,,2021-01-21T10:48:40,STORET
DRBC,Delaware River Basin Commission,DRBC-P9:102209:940:355-46-4,Sample-Routine,Water,,2009-10-22,09:40:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P9,90,,,,,39.8759050000,-75.1959880000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872441464,,,Perfluorohexanesulfonic acid,,3.05,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P9%3A102209%3A940%3A355-46-4/results/872441464/resdetectqntlmts,Estimated Detection Level,2.02,ng/L,,2021-01-20T15:08:36,STORET
DRBC,Delaware River Basin Commission,DRBC-P1:102209:740:355-46-4,Sample-Routine,Water,,2009-10-22,07:40:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P1,50,,,,,39.4275300000,-75.5275010000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467666,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P1%3A102209%3A740%3A355-46-4/results/872467666/resdetectqntlmts,Estimated Detection Level,1.99,ng/L,,2021-01-21T10:48:40,STORET
DRBC,Delaware River Basin Commission,DRBC-P5:80315:1045:355-46-4,Quality Control Sample-Blind Duplicate,Water,,2015-08-03,10:45:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P5,80,,,,,39.8133700000,-75.3905700000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467618,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P5%3A80315%3A1045%3A355-46-4/results/872467618/resdetectqntlmts,Estimated Detection Level,2.07,ng/L,,2021-01-21T10:48:39,STORET
DRBC,Delaware River Basin Commission,DRBC-PLP:80515:1145:355-46-4,Sample-Routine,Water,,2015-08-05,11:45:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PLP,50,,,,,39.4275300000,-75.5275010000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467580,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PLP%3A80515%3A1145%3A355-46-4/results/872467580/resdetectqntlmts,Estimated Detection Level,2.01,ng/L,,2021-01-21T10:48:38,STORET
DRBC,Delaware River Basin Commission,DRBC-P15:80315:1630:355-46-4,Sample-Routine,Water,,2015-08-03,16:30:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P15,131,,,,,40.1815600000,-74.7450500000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467566,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P15%3A80315%3A1630%3A355-46-4/results/872467566/resdetectqntlmts,Estimated Detection Level,2.01,ng/L,,2021-01-21T10:48:38,STORET
DRBC,Delaware River Basin Commission,DRBC-P7b:80315:1203:355-46-4,Sample-Routine,Water,,2015-08-03,12:03:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P7b,88,,,,,39.8487100000,-75.2640600000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467639,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P7b%3A80315%3A1203%3A355-46-4/results/872467639/resdetectqntlmts,Estimated Detection Level,2.07,ng/L,,2021-01-21T10:48:39,STORET
DRBC,Delaware River Basin Commission,DRBC-P16:80315:1006:355-46-4,Quality Control Sample-Field Blank,Water,,2015-08-03,10:06:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P16,131,,,,,40.1815600000,-74.7450500000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467626,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P16%3A80315%3A1006%3A355-46-4/results/872467626/resdetectqntlmts,Estimated Detection Level,1.98,ng/L,,2021-01-21T10:48:39,STORET
DRBC,Delaware River Basin Commission,DRBC-P5:80315:1025:355-46-4,Sample-Routine,Water,,2015-08-03,10:25:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P5,80,,,,,39.8133700000,-75.3905700000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467612,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P5%3A80315%3A1025%3A355-46-4/results/872467612/resdetectqntlmts,Estimated Detection Level,2,ng/L,,2021-01-21T10:48:39,STORET
DRBC,Delaware River Basin Commission,DRBC-PLMC3:80315:1224:355-46-4,Sample-Routine,Water,,2015-08-03,12:24:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PLMC3,90.6,,,,,39.8627500000,-75.2178000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467596,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PLMC3%3A80315%3A1224%3A355-46-4/results/872467596/resdetectqntlmts,Estimated Detection Level,2.02,ng/L,,2021-01-21T10:48:39,STORET
DRBC,Delaware River Basin Commission,DRBC-PLMC2:80315:1221:355-46-4,Sample-Routine,Water,,2015-08-03,12:21:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PLMC2,90.2,,,,,39.8587100000,-75.2199600000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467589,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PLMC2%3A80315%3A1221%3A355-46-4/results/872467589/resdetectqntlmts,Estimated Detection Level,2,ng/L,,2021-01-21T10:48:38,STORET
DRBC,Delaware River Basin Commission,DRBC-PLMC1:80315:1219:355-46-4,Sample-Routine,Water,,2015-08-03,12:19:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PLMC1,89.4,,,,,39.8546200000,-75.2422700000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467585,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PLMC1%3A80315%3A1219%3A355-46-4/results/872467585/resdetectqntlmts,Estimated Detection Level,2.08,ng/L,,2021-01-21T10:48:38,STORET
DRBC,Delaware River Basin Commission,DRBC-P8:80315:1315:355-46-4,Sample-Routine,Water,,2015-08-03,13:15:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P8,95,,,,,39.8852200000,-75.1407400000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467645,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P8%3A80315%3A1315%3A355-46-4/results/872467645/resdetectqntlmts,Estimated Detection Level,2,ng/L,,2021-01-21T10:48:39,STORET
DRBC,Delaware River Basin Commission,DRBC-P16:9202016:1100:355-46-4,Quality Control Sample-Field Blank,Water,,2016-09-20,11:00:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P16,131,,,,,40.1815600000,-74.7450500000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467694,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P16%3A9202016%3A1100%3A355-46-4/results/872467694/resdetectqntlmts,Estimated Detection Level,2.05,ng/L,,2021-01-21T10:48:40,STORET
DRBC,Delaware River Basin Commission,DRBC-BR1041920210933108427-53-8,Sample-Routine,Water,,2021-04-19,09:33:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR1,31,,,,,39.2296060000,-75.3003020000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926416430,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR1041920210933108427-53-8/results/926416430/resdetectqntlmts,Lower Reporting Limit,0.38,ng/L,,2022-01-12T13:17:25,STORET
DRBC,Delaware River Basin Commission,DRBC-BR11041920210917108427-53-8,Sample-Routine,Water,,2021-04-19,09:17:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR11,84.25,,,,,39.8448520000,-75.3420340000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926416510,,,Perfluorohexanesulfonic acid,,1.61,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR11041920210917108427-53-8/results/926416510/resdetectqntlmts,Lower Reporting Limit,0.366,ng/L,,2022-01-12T13:17:27,STORET
DRBC,Delaware River Basin Commission,DRBC-PB052720211253108427-53-8,Sample-Routine,Water,,2021-05-27,12:53:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PB,Paulsboro,,,,,39.8480610000,-75.2671460000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929830171,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PB052720211253108427-53-8/results/929830171/resdetectqntlmts,Lower Reporting Limit,0.398,ng/L,,2022-02-09T16:05:51,STORET
DRBC,Delaware River Basin Commission,DRBC-CH052020211245108427-53-8,Sample-Routine,Water,,2021-05-20,12:45:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-CH,Chester,,,,,39.8244160000,-75.3649240000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929829891,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-CH052020211245108427-53-8/results/929829891/resdetectqntlmts,Lower Reporting Limit,0.39,ng/L,,2022-02-09T16:05:38,STORET
DRBC,Delaware River Basin Commission,DRBC-BU052420211530108427-53-8,Sample-Routine,Water,,2021-05-24,15:30:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BU,Burlington Bristol Bridge,,,,,40.0810670000,-74.8688520000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929829811,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BU052420211530108427-53-8/results/929829811/resdetectqntlmts,Lower Reporting Limit,0.402,ng/L,,2022-02-09T16:05:35,STORET
DRBC,Delaware River Basin Commission,DRBC-BR17041920211033108427-53-8,Sample-Routine,Water,,2021-04-19,10:33:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR17,117.8,,,,,40.0810670000,-74.8688520000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926417150,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR17041920211033108427-53-8/results/926417150/resdetectqntlmts,Lower Reporting Limit,0.372,ng/L,,2022-01-12T13:21:29,STORET
DRBC,Delaware River Basin Commission,DRBC-25 EQ Blank092020210749108427-53-8,Quality Control Sample-Field Blank,Water,,2021-09-20,07:49:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-EB1,131,,,,,40.1815600000,-74.7450500000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330997,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-25%20EQ%20Blank092020210749108427-53-8/results/926330997/resdetectqntlmts,Lower Reporting Limit,0.407,ng/L,,2022-01-12T11:58:43,STORET
DRBC,Delaware River Basin Commission,DRBC-SBS041920210753108427-53-8,Sample-Routine,Water,,2021-04-19,07:53:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-SBS,S.Brown Shoal - center,,,,,38.9250940000,-75.0904050000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926417350,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-SBS041920210753108427-53-8/results/926417350/resdetectqntlmts,Lower Reporting Limit,0.375,ng/L,,2022-01-12T13:21:34,STORET
DRBC,Delaware River Basin Commission,DRBC-EB1041920210738108427-53-8,Quality Control Sample-Field Blank,Water,,2021-04-19,07:38:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-EB1,131,,,,,40.1815600000,-74.7450500000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926416870,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-EB1041920210738108427-53-8/results/926416870/resdetectqntlmts,Lower Reporting Limit,0.378,ng/L,,2022-01-12T13:17:37,STORET
DRBC,Delaware River Basin Commission,DRBC-16-892065092020210955108427-53-8,Sample-Routine,Water,,2021-09-20,09:55:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-892065,93.2,,,,,39.8816790000,-75.1801900000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330837,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-16-892065092020210955108427-53-8/results/926330837/resdetectqntlmts,Lower Reporting Limit,0.36,ng/L,,2022-01-12T11:58:40,STORET
