OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Delaware River Salem Canal:20220622AQUEOUSSA,Sample-Routine,Water,,2022-06-22,,,,,,,,,,,,,,NJ_PFAS_BAF_STUDY,ESTIMATION OF BAF FOR PFAS,,NJDEP_DSREH-Delaware River Salem Canal,Delaware River Salem Canal,,,,,39.6861180000,-75.5096280000,,,,,Miscellaneous (Other),STORET-1102003619,,,Perfluorooctane sulfonic acid,,4.57,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,2026-02-03T08:43:19,STORET
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Delaware River Salem Canal:20220427AQUEOUSSA,Sample-Routine,Water,,2022-04-27,,,,,,,,,,,,,,NJ_PFAS_BAF_STUDY,ESTIMATION OF BAF FOR PFAS,,NJDEP_DSREH-Delaware River Salem Canal,Delaware River Salem Canal,,,,,39.6861180000,-75.5096280000,,,,,Miscellaneous (Other),STORET-1102002187,,,Perfluorooctane sulfonic acid,,3.86,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,2026-02-03T08:42:47,STORETDRBC,Delaware River Basin Commission,DRBC-P4a:101707:1010:355-46-4,Sample-Routine,Water,,2007-10-17,10:10:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P4a,68,,,,,39.6730600000,-75.5241400000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467481,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P4a%3A101707%3A1010%3A355-46-4/results/872467481/resdetectqntlmts,Estimated Detection Level,2.06,ng/L,,2021-01-21T10:48:36,STORET
DRBC,Delaware River Basin Commission,DRBC-P4a:80608:1047:355-46-4,Sample-Routine,Water,,2008-08-06,10:47:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P4a,68,,,,,39.6730600000,-75.5241400000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872441395,,,Perfluorohexanesulfonic acid,,3.55,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P4a%3A80608%3A1047%3A355-46-4/results/872441395/resdetectqntlmts,Estimated Detection Level,1.97,ng/L,,2021-01-20T15:08:34,STORET
DRBC,Delaware River Basin Commission,DRBC-P4a:102209:838:355-46-4,Sample-Routine,Water,,2009-10-22,08:38:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P4a,68,,,,,39.6730600000,-75.5241400000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872441427,,,Perfluorohexanesulfonic acid,,2.74,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P4a%3A102209%3A838%3A355-46-4/results/872441427/resdetectqntlmts,Estimated Detection Level,1.99,ng/L,,2021-01-20T15:08:35,STORET
DRBC,Delaware River Basin Commission,DRBC-P2:80315:845:355-46-4,Sample-Routine,Water,,2015-08-03,08:45:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P2,68,,,,,39.6730600000,-75.5241400000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467553,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P2%3A80315%3A845%3A355-46-4/results/872467553/resdetectqntlmts,Estimated Detection Level,2.1,ng/L,,2021-01-21T10:48:38,STORET
DRBC,Delaware River Basin Commission,DRBC-PSBS:80515:725:355-46-4,Sample-Routine,Water,,2015-08-05,07:25:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PSBS,6,,,,,38.9225620000,-75.0961090000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467571,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PSBS%3A80515%3A725%3A355-46-4/results/872467571/resdetectqntlmts,Estimated Detection Level,1.96,ng/L,,2021-01-21T10:48:38,STORET
DRBC,Delaware River Basin Commission,DRBC-PEOC:80515:915:355-46-4,Sample-Routine,Water,,2015-08-05,09:15:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PEOC,26,,,,,39.1834950000,-75.2745210000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467575,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PEOC%3A80515%3A915%3A355-46-4/results/872467575/resdetectqntlmts,Estimated Detection Level,1.99,ng/L,,2021-01-21T10:48:38,STORET
DRBC,Delaware River Basin Commission,DRBC-P4b:80315:945:355-46-4,Sample-Routine,Water,,2015-08-03,09:45:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P4b,74,,,,,39.7686800000,-75.4730200000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467606,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P4b%3A80315%3A945%3A355-46-4/results/872467606/resdetectqntlmts,Estimated Detection Level,2.09,ng/L,,2021-01-21T10:48:39,STORET
DRBC,Delaware River Basin Commission,DRBC-P3:80315:920:355-46-4,Sample-Routine,Water,,2015-08-03,09:20:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P3,71,,,,,39.7190800000,-75.5042500000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467599,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P3%3A80315%3A920%3A355-46-4/results/872467599/resdetectqntlmts,Estimated Detection Level,2.03,ng/L,,2021-01-21T10:48:39,STORET
DRBC,Delaware River Basin Commission,DRBC-12-332046092020210906108427-53-8,Sample-Routine,Water,,2021-09-20,09:06:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-332046,74.9,,,,,39.7683330000,-75.4740000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330677,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-12-332046092020210906108427-53-8/results/926330677/resdetectqntlmts,Lower Reporting Limit,0.364,ng/L,,2022-01-12T11:58:37,STORET
DRBC,Delaware River Basin Commission,DRBC-01-091030092020210814108427-53-8,Sample-Routine,Water,,2021-09-20,08:14:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-091030,6.5,,,,,38.9248450000,-75.0985750000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330237,Not Detected,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-01-091030092020210814108427-53-8/results/926330237/resdetectqntlmts,Lower Reporting Limit,0.365,ng/L,,2022-01-12T11:58:28,STORET
DRBC,Delaware River Basin Commission,DRBC-08-091002092020210817108427-53-8,Sample-Routine,Water,,2021-09-20,08:17:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-091002,54.9,,,,,39.5127770000,-75.5534440000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330517,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-08-091002092020210817108427-53-8/results/926330517/resdetectqntlmts,Lower Reporting Limit,0.367,ng/L,,2022-01-12T11:58:34,STORET
DRBC,Delaware River Basin Commission,DRBC-10-091008092020210839108427-53-8,Sample-Routine,Water,,2021-09-20,08:39:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-091008,66,,,,,39.6551100000,-75.5454120000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330597,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-10-091008092020210839108427-53-8/results/926330597/resdetectqntlmts,Lower Reporting Limit,0.365,ng/L,,2022-01-12T11:58:35,STORET
DRBC,Delaware River Basin Commission,DRBC-09-091005092020210827108427-53-8,Sample-Routine,Water,,2021-09-20,08:27:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-091005,60.6,,,,,39.5908330000,-75.5637220000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330557,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-09-091005092020210827108427-53-8/results/926330557/resdetectqntlmts,Lower Reporting Limit,0.359,ng/L,,2022-01-12T11:58:35,STORET
DRBC,Delaware River Basin Commission,DRBC-FBK100620211330108427-53-8,Quality Control Sample-Field Blank,Water,,2021-10-06,13:30:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-FBK,Field Blank,,,,,39.6126100000,-75.5930900000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929843844,Not Detected,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-FBK100620211330108427-53-8/results/929843844/resdetectqntlmts,Lower Reporting Limit,0.403,ng/L,,2022-02-10T10:30:44,STORET
DRBC,Delaware River Basin Commission,DRBC-BR10041920210907108427-53-8,Sample-Routine,Water,,2021-04-19,09:07:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR10,78.1,,,,,39.8006550000,-75.4252450000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926416470,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR10041920210907108427-53-8/results/926416470/resdetectqntlmts,Lower Reporting Limit,0.372,ng/L,,2022-01-12T13:17:26,STORET
DRBC,Delaware River Basin Commission,DRBC-CHR2021100620211014108427-53-8,Sample-Routine,Water,,2021-10-06,10:14:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-CHR2021,Christina River,,,,,39.7348400000,-75.5502700000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929830331,,,Perfluorohexanesulfonic acid,Total,2.36,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-CHR2021100620211014108427-53-8/results/929830331/resdetectqntlmts,Lower Reporting Limit,0.404,ng/L,,2022-02-09T16:06:04,STORET
DRBC,Delaware River Basin Commission,DRBC-PPI100620211319108427-53-8,Sample-Routine,Water,,2021-10-06,13:19:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PPI,Pea Patch Island,,,,,39.6126000000,-75.5931000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929830651,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PPI100620211319108427-53-8/results/929830651/resdetectqntlmts,Lower Reporting Limit,0.402,ng/L,,2022-02-09T16:06:25,STORET
DRBC,Delaware River Basin Commission,DRBC-BR7041920210834108427-53-8,Sample-Routine,Water,,2021-04-19,08:34:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR7,66,,,,,39.6551100000,-75.5454120000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926416750,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR7041920210834108427-53-8/results/926416750/resdetectqntlmts,Lower Reporting Limit,0.376,ng/L,,2022-01-12T13:17:34,STORET
DRBC,Delaware River Basin Commission,DRBC-BR5041920210808108427-53-8,Sample-Routine,Water,,2021-04-19,08:08:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR5,55,,,,,39.5119170000,-75.5531370000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926416670,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR5041920210808108427-53-8/results/926416670/resdetectqntlmts,Lower Reporting Limit,0.367,ng/L,,2022-01-12T13:17:31,STORET
DRBC,Delaware River Basin Commission,DRBC-BR9041920210855108427-53-8,Sample-Routine,Water,,2021-04-19,08:55:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR9,74.5,,,,,39.7741340000,-75.4679380000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926416830,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR9041920210855108427-53-8/results/926416830/resdetectqntlmts,Lower Reporting Limit,0.374,ng/L,,2022-01-12T13:17:36,STORET
DRBC,Delaware River Basin Commission,DRBC-13-332049092020210918108427-53-8,Sample-Routine,Water,,2021-09-20,09:18:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-332049,78.1,,,,,39.8006550000,-75.4252450000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330717,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-13-332049092020210918108427-53-8/results/926330717/resdetectqntlmts,Lower Reporting Limit,0.368,ng/L,,2022-01-12T11:58:38,STORET
DRBC,Delaware River Basin Commission,DRBC-BR6041920210821108427-53-8,Sample-Routine,Water,,2021-04-19,08:21:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR6,60.5,,,,,39.5923570000,-75.5642420000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926416710,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR6041920210821108427-53-8/results/926416710/resdetectqntlmts,Lower Reporting Limit,0.37,ng/L,,2022-01-12T13:17:32,STORET
DRBC,Delaware River Basin Commission,DRBC-BR8041920210845108427-53-8,Sample-Routine,Water,,2021-04-19,08:45:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR8,71,,,,,39.7208780000,-75.5057940000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926416790,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR8041920210845108427-53-8/results/926416790/resdetectqntlmts,Lower Reporting Limit,0.371,ng/L,,2022-01-12T13:17:35,STORET
DRBC,Delaware River Basin Commission,DRBC-BWC100620210941108427-53-8,Sample-Routine,Water,,2021-10-06,09:41:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BWC,Brandywine Creek,,,,,39.7369200000,-75.5265700000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929830291,,,Perfluorohexanesulfonic acid,Total,2.78,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BWC100620210941108427-53-8/results/929830291/resdetectqntlmts,Lower Reporting Limit,0.422,ng/L,,2022-02-09T16:06:01,STORET
DRBC,Delaware River Basin Commission,DRBC-07-091015092020210803108427-53-8,Sample-Routine,Water,,2021-09-20,08:03:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-091015,48.2,,,,,39.4550000000,-75.5600000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330477,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-07-091015092020210803108427-53-8/results/926330477/resdetectqntlmts,Lower Reporting Limit,0.357,ng/L,,2022-01-12T11:58:33,STORET
DRBC,Delaware River Basin Commission,DRBC-05-091020092020210951108427-53-8,Sample-Routine,Water,,2021-09-20,09:51:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-091020,36.6,,,,,39.2963390000,-75.3759020000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330397,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-05-091020092020210951108427-53-8/results/926330397/resdetectqntlmts,Lower Reporting Limit,0.381,ng/L,,2022-01-12T11:58:32,STORET
DRBC,Delaware River Basin Commission,DRBC-11-091011092020210855108427-53-8,Sample-Routine,Water,,2021-09-20,08:55:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-091011,71,,,,,39.7208780000,-75.5057940000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330637,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-11-091011092020210855108427-53-8/results/926330637/resdetectqntlmts,Lower Reporting Limit,0.371,ng/L,,2022-01-12T11:58:36,STORET
DRBC,Delaware River Basin Commission,DRBC-BR2041920210951108427-53-8,Sample-Routine,Water,,2021-04-19,09:51:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR2,36.6,,,,,39.2963390000,-75.3759020000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926416550,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR2041920210951108427-53-8/results/926416550/resdetectqntlmts,Lower Reporting Limit,0.375,ng/L,,2022-01-12T13:17:27,STORET
